구분,교육지원청,학원및교습소명,주소,설립자-성명,전화번호,교습과정,교습과목(반),정원,교습기간,총교습시간(분),교습비,모의고사비,재료비,급식비,기숙사비,차량비,피복비,기타경비합계,총교습비,강사수
학원,동부,대승컴퓨터학원,대전광역시 대덕구 중리북로 10   4층 (법동),박경희,042-625-0301,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)",사무행정엑셀활용관리,20,2개월 0일,4800,600000,0,0,0,0,0,0,0,600000,3
학원,동부,대승컴퓨터학원,대전광역시 대덕구 중리북로 10   4층 (법동),박경희,042-625-0301,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)",사무행정파워포인트활용관리,20,2개월 0일,4800,600000,0,0,0,0,0,0,0,600000,3
학원,동부,대승컴퓨터학원,대전광역시 대덕구 중리북로 10   4층 (법동),박경희,042-625-0301,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)",사무행정액세스활용관리,20,2개월 0일,4800,600000,0,0,0,0,0,0,0,600000,3
학원,동부,대승컴퓨터학원,대전광역시 대덕구 중리북로 10   4층 (법동),박경희,042-625-0301,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)",사무행정인터넷활용관리,20,2개월 0일,4800,600000,0,0,0,0,0,0,0,600000,3
학원,동부,대승컴퓨터학원,대전광역시 대덕구 중리북로 10   4층 (법동),박경희,042-625-0301,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)",3D프린팅활용과정,20,5개월 0일,36000,4500000,0,0,0,0,0,0,0,4500000,3
학원,동부,대승컴퓨터학원,대전광역시 대덕구 중리북로 10   4층 (법동),박경희,042-625-0301,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)",응용프로그래밍활용과정,20,6개월 0일,43200,5400000,0,0,0,0,0,0,0,5400000,3
학원,동부,대승컴퓨터학원,대전광역시 대덕구 중리북로 10   4층 (법동),박경희,042-625-0301,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)",ERP(생산관리)과정,20,5개월 0일,36000,4500000,0,0,0,0,0,0,0,4500000,3
학원,동부,대승컴퓨터학원,대전광역시 대덕구 중리북로 10   4층 (법동),박경희,042-625-0301,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)",ERP(물류관리)과정,20,5개월 0일,36000,4500000,0,0,0,0,0,0,0,4500000,3
학원,동부,대승컴퓨터학원,대전광역시 대덕구 중리북로 10   4층 (법동),박경희,042-625-0301,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)",ERP(인사관리)과정,20,5개월 0일,36000,4500000,0,0,0,0,0,0,0,4500000,3
학원,동부,대승컴퓨터학원,대전광역시 대덕구 중리북로 10   4층 (법동),박경희,042-625-0301,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)",경영자컴퓨터교육(PC활용),20,0개월 14일,1440,500000,0,0,0,0,0,0,0,500000,3
학원,동부,대승컴퓨터학원,대전광역시 대덕구 중리북로 10   4층 (법동),박경희,042-625-0301,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)",경영자사무자동화관리(PC활용),20,0개월 14일,1440,500000,0,0,0,0,0,0,0,500000,3
학원,동부,대승컴퓨터학원,대전광역시 대덕구 중리북로 10   4층 (법동),박경희,042-625-0301,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)","경영자홍보실무(봉투,팜플렛,모바일홍보)",20,0개월 7일,1200,550000,0,0,0,0,0,0,0,550000,3
학원,동부,대승컴퓨터학원,대전광역시 대덕구 중리북로 10   4층 (법동),박경희,042-625-0301,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)","경영자광고실무(현수막,전단,배너광고)",20,0개월 7일,1200,550000,0,0,0,0,0,0,0,550000,3
학원,동부,대승컴퓨터학원,대전광역시 대덕구 중리북로 10   4층 (법동),박경희,042-625-0301,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)",경영자정보화교육(PC활용),20,0개월 14일,1800,500000,0,0,0,0,0,0,0,500000,3
학원,동부,대승컴퓨터학원,대전광역시 대덕구 중리북로 10   4층 (법동),박경희,042-625-0301,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)",경영자정보관리(PC활용),20,0개월 14일,1800,500000,0,0,0,0,0,0,0,500000,3
학원,동부,대승컴퓨터학원,대전광역시 대덕구 중리북로 10   4층 (법동),박경희,042-625-0301,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)","경영자블로그마케팅(블로그제작,OA)",20,0개월 14일,1440,550000,0,0,0,0,0,0,0,550000,3
학원,동부,대승컴퓨터학원,대전광역시 대덕구 중리북로 10   4층 (법동),박경희,042-625-0301,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)","경영자모바일마케팅(모바일홍보,PC활용)",20,0개월 14일,1440,550000,0,0,0,0,0,0,0,550000,3
학원,동부,대승컴퓨터학원,대전광역시 대덕구 중리북로 10   4층 (법동),박경희,042-625-0301,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)","경영자블로그마케팅(현수막,전단,블로그광고)",20,0개월 7일,1200,550000,0,0,0,0,0,0,0,550000,3
학원,동부,대승컴퓨터학원,대전광역시 대덕구 중리북로 10   4층 (법동),박경희,042-625-0301,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)","경영자모바일마케팅(봉투,팜플렛,모바일홍보)",20,0개월 7일,1200,550000,0,0,0,0,0,0,0,550000,3
학원,동부,학사컴퓨터학원,"대전광역시 동구 옥천로180번길 15 , 401호 (판암동)",김가연,042-282-7052,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)","컴퓨터실무활용과정(각 과정별-엑셀, 한글, 파포, 액세스, MSWORD)",40,1개월 0일,960,150000,0,0,0,0,0,0,0,150000,1
학원,동부,학사컴퓨터학원,"대전광역시 동구 옥천로180번길 15 , 401호 (판암동)",김가연,042-282-7052,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)","컴퓨터자격증취득과정(각 과정별-워드,컴활,MOS,E-test,문서실무사,ITQ)",40,1개월 0일,960,150000,0,0,0,0,0,0,0,150000,1
학원,동부,학사컴퓨터학원,"대전광역시 동구 옥천로180번길 15 , 401호 (판암동)",김가연,042-282-7052,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)","그래픽실무및자격증취득과정(각 과정별-포토샵,GTQ,멀티미디어자격증)",40,1개월 0일,960,200000,0,0,0,0,0,0,0,200000,1
학원,동부,학사컴퓨터학원,"대전광역시 동구 옥천로180번길 15 , 401호 (판암동)",김가연,042-282-7052,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)",경영자컴퓨터교육(PC활용 고급),20,0개월 14일,1440,500000,0,0,0,0,0,0,0,500000,1
학원,동부,학사컴퓨터학원,"대전광역시 동구 옥천로180번길 15 , 401호 (판암동)",김가연,042-282-7052,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)",경영자사무자동화관리(PC활용 고급),20,0개월 14일,1440,500000,0,0,0,0,0,0,0,500000,1
학원,동부,학사컴퓨터학원,"대전광역시 동구 옥천로180번길 15 , 401호 (판암동)",김가연,042-282-7052,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)","경영자블로그마케팅(블로그제작,OA)",20,0개월 14일,1440,550000,0,0,0,0,0,0,0,550000,1
학원,동부,학사컴퓨터학원,"대전광역시 동구 옥천로180번길 15 , 401호 (판암동)",김가연,042-282-7052,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)","경영자모바일마케팅(모바일홍보,PC활용)",20,0개월 14일,1440,550000,0,0,0,0,0,0,0,550000,1
학원,동부,학사컴퓨터학원,"대전광역시 동구 옥천로180번길 15 , 401호 (판암동)",김가연,042-282-7052,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)",경영자사무관리과정,10,0개월 14일,1440,550000,0,0,0,0,0,0,0,550000,1
학원,동부,학사컴퓨터학원,"대전광역시 동구 옥천로180번길 15 , 401호 (판암동)",김가연,042-282-7052,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)","경영자블로그마케팅(블로그제작,관리)",10,0개월 14일,1440,550000,0,0,0,0,0,0,0,550000,1
학원,동부,학사컴퓨터학원,"대전광역시 동구 옥천로180번길 15 , 401호 (판암동)",김가연,042-282-7052,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)","경영자모바일마케팅(모바일제작,관리)",10,0개월 0일,1440,550000,0,0,0,0,0,0,0,550000,1
학원,동부,한국열관리냉동기술학원,대전광역시 동구 대전로 799,이유배,042-256-6858,에너지,에너지관리이론,30,2개월 0일,4800,520000,0,0,0,0,0,0,0,520000,2
학원,동부,한국열관리냉동기술학원,대전광역시 동구 대전로 799,이유배,042-256-6858,에너지,에너지관리산업기사실기,30,1개월 3일,2880,650000,0,0,0,0,0,0,0,650000,2
학원,동부,한국열관리냉동기술학원,대전광역시 동구 대전로 799,이유배,042-256-6858,에너지,공조냉동산업기사실기,20,1개월 3일,2880,650000,0,0,0,0,0,0,0,650000,2
학원,동부,한국열관리냉동기술학원,대전광역시 동구 대전로 799,이유배,042-256-6858,에너지,에너지관리기능사실기,30,1개월 0일,2400,510000,0,0,0,0,0,0,0,510000,2
학원,동부,한국열관리냉동기술학원,대전광역시 동구 대전로 799,이유배,042-256-6858,에너지,공조냉동이론,20,2개월 0일,4800,520000,0,0,0,0,0,0,0,520000,2
학원,동부,한국열관리냉동기술학원,대전광역시 동구 대전로 799,이유배,042-256-6858,에너지,공조냉동기능사실기,20,1개월 0일,2400,510000,0,0,0,0,0,0,0,510000,2
학원,동부,한국열관리냉동기술학원,대전광역시 동구 대전로 799,이유배,042-256-6858,에너지,에너지관리기능장실기,30,1개월 3일,2880,700000,0,0,0,0,0,0,0,700000,2
학원,동부,새서울미용학원,"대전광역시 중구 보문로 318 , 2층 (선화동)",윤숙영,042-257-2523,이·미용,미용,30,1개월 0일,3600,396000,0,0,0,0,0,0,0,396000,2
학원,동부,새서울미용학원,"대전광역시 중구 보문로 318 , 2층 (선화동)",윤숙영,042-257-2523,이·미용,피부미용,10,1개월 0일,3600,396000,0,0,0,0,0,0,0,396000,2
학원,동부,새서울미용학원,"대전광역시 중구 보문로 318 , 2층 (선화동)",윤숙영,042-257-2523,이·미용,메이크업,10,1개월 0일,3600,396000,0,0,0,0,0,0,0,396000,2
학원,동부,새서울미용학원,"대전광역시 중구 보문로 318 , 2층 (선화동)",윤숙영,042-257-2523,이·미용,연구과정,10,1개월 0일,3600,396000,0,0,0,0,0,0,0,396000,2
학원,동부,줄리어드음악전문학원,대전광역시 대덕구 계족로489번길 86 (중리동),강나영,042-672-7070,음악,피아노초급(주3),20,1개월 0일,630,90000,0,0,0,0,0,0,0,90000,3
학원,동부,줄리어드음악전문학원,대전광역시 대덕구 계족로489번길 86 (중리동),강나영,042-672-7070,음악,피아노초급(주4),20,1개월 0일,840,100000,0,0,0,0,0,0,0,100000,3
학원,동부,줄리어드음악전문학원,대전광역시 대덕구 계족로489번길 86 (중리동),강나영,042-672-7070,음악,피아노초급(주5),20,1개월 0일,1050,110000,0,0,0,0,0,0,0,110000,3
학원,동부,줄리어드음악전문학원,대전광역시 대덕구 계족로489번길 86 (중리동),강나영,042-672-7070,음악,피아노중급(주3),20,1개월 0일,756,100000,0,0,0,0,0,0,0,100000,3
학원,동부,줄리어드음악전문학원,대전광역시 대덕구 계족로489번길 86 (중리동),강나영,042-672-7070,음악,피아노중급(주4),20,1개월 0일,1008,110000,0,0,0,0,0,0,0,110000,3
학원,동부,줄리어드음악전문학원,대전광역시 대덕구 계족로489번길 86 (중리동),강나영,042-672-7070,음악,피아노중급(주5),20,1개월 0일,1260,120000,0,0,0,0,0,0,0,120000,3
학원,동부,줄리어드음악전문학원,대전광역시 대덕구 계족로489번길 86 (중리동),강나영,042-672-7070,음악,피아노고급(주2),20,1개월 0일,588,80000,0,0,0,0,0,0,0,80000,3
학원,동부,줄리어드음악전문학원,대전광역시 대덕구 계족로489번길 86 (중리동),강나영,042-672-7070,음악,피아노고급(주3),20,1개월 0일,882,110000,0,0,0,0,0,0,0,110000,3
학원,동부,줄리어드음악전문학원,대전광역시 대덕구 계족로489번길 86 (중리동),강나영,042-672-7070,음악,피아노고급(주4),20,1개월 0일,1176,120000,0,0,0,0,0,0,0,120000,3
학원,동부,줄리어드음악전문학원,대전광역시 대덕구 계족로489번길 86 (중리동),강나영,042-672-7070,음악,피아노고급(주5),20,1개월 0일,1470,130000,0,0,0,0,0,0,0,130000,3
학원,동부,줄리어드음악전문학원,대전광역시 대덕구 계족로489번길 86 (중리동),강나영,042-672-7070,음악,피아노입시중급(주5),20,1개월 0일,1260,230000,0,0,0,0,0,0,0,230000,3
학원,동부,줄리어드음악전문학원,대전광역시 대덕구 계족로489번길 86 (중리동),강나영,042-672-7070,음악,피아노입시고급(주5),20,1개월 0일,2520,450000,0,0,0,0,0,0,0,450000,3
학원,동부,예원음악학원,"대전광역시 중구 문화로 110 , 2층 (문화동)",김진석,042-583-1234,음악,피아노(초급),15,1개월 20일,1260,100000,0,0,0,0,0,0,0,100000,2
학원,동부,예원음악학원,"대전광역시 중구 문화로 110 , 2층 (문화동)",김진석,042-583-1234,음악,피아노(중급),15,1개월 20일,1008,110000,0,0,0,0,0,0,0,110000,2
학원,동부,예원음악학원,"대전광역시 중구 문화로 110 , 2층 (문화동)",김진석,042-583-1234,음악,피아노(고급),15,1개월 20일,1008,120000,0,0,0,0,0,0,0,120000,2
학원,동부,예원음악학원,"대전광역시 중구 문화로 110 , 2층 (문화동)",김진석,042-583-1234,음악,피아노(입시),15,1개월 0일,1008,200000,0,0,0,0,0,0,0,200000,2
학원,동부,예원음악학원,"대전광역시 중구 문화로 110 , 2층 (문화동)",김진석,042-583-1234,음악,피아노(일반),15,1개월 0일,1260,100000,0,0,0,0,0,0,0,100000,2
학원,동부,예원음악학원,"대전광역시 중구 문화로 110 , 2층 (문화동)",김진석,042-583-1234,음악,바이올린(초급),15,1개월 0일,672,100000,0,0,0,0,0,0,0,100000,2
학원,동부,예원음악학원,"대전광역시 중구 문화로 110 , 2층 (문화동)",김진석,042-583-1234,음악,바일올린(고급),15,1개월 0일,1008,120000,0,0,0,0,0,0,0,120000,2
학원,동부,예원음악학원,"대전광역시 중구 문화로 110 , 2층 (문화동)",김진석,042-583-1234,음악,첼로(초급),15,1개월 0일,672,100000,0,0,0,0,0,0,0,100000,2
학원,동부,예원음악학원,"대전광역시 중구 문화로 110 , 2층 (문화동)",김진석,042-583-1234,음악,첼로(고급),15,1개월 0일,1008,120000,0,0,0,0,0,0,0,120000,2
학원,동부,건우음악학원,"대전광역시 동구 대전로 , 867번길 28",한윤희,042-622-0361,음악,피아노(초급),0,1개월 0일,1200,100000,0,0,0,0,0,0,0,100000,1
학원,동부,건우음악학원,"대전광역시 동구 대전로 , 867번길 28",한윤희,042-622-0361,음악,피아노(중급),0,1개월 0일,1200,110000,0,0,0,0,0,0,0,110000,1
학원,동부,건우음악학원,"대전광역시 동구 대전로 , 867번길 28",한윤희,042-622-0361,음악,피아노(고급),0,1개월 0일,1200,120000,0,0,0,0,0,0,0,120000,1
학원,동부,건우음악학원,"대전광역시 동구 대전로 , 867번길 28",한윤희,042-622-0361,음악,피아노(입시),0,1개월 0일,7200,500000,0,0,0,0,0,0,0,500000,1
학원,동부,건우음악학원,"대전광역시 동구 대전로 , 867번길 28",한윤희,042-622-0361,음악,피아노(일반),0,1개월 0일,480,50000,0,0,0,0,0,0,0,50000,1
학원,동부,건우음악학원,"대전광역시 동구 대전로 , 867번길 28",한윤희,042-622-0361,음악,기타,0,1개월 0일,480,50000,0,0,0,0,0,0,0,50000,1
학원,동부,건우음악학원,"대전광역시 동구 대전로 , 867번길 28",한윤희,042-622-0361,음악,플릇,0,1개월 0일,480,50000,0,0,0,0,0,0,0,50000,1
학원,동부,건우음악학원,"대전광역시 동구 대전로 , 867번길 28",한윤희,042-622-0361,음악,바이올린,0,1개월 0일,480,50000,0,0,0,0,0,0,0,50000,1
학원,동부,청음음악학원,대전광역시 동구 동산초교로22번길 18,임지숙,042-622-8293,음악,피아노(초급),10,1개월 0일,1050,100000,0,0,0,0,0,0,0,100000,2
학원,동부,청음음악학원,대전광역시 동구 동산초교로22번길 18,임지숙,042-622-8293,음악,피아노(중급),10,1개월 0일,1050,110000,0,0,0,0,0,0,0,110000,2
학원,동부,청음음악학원,대전광역시 동구 동산초교로22번길 18,임지숙,042-622-8293,음악,피아노(고급),8,1개월 0일,1050,120000,0,0,0,0,0,0,0,120000,2
학원,동부,예찬음악학원,"대전광역시 동구 계족로457번길 20-11 , 2층 (용전동)",장주해,042-622-8332,음악,피아노(초급),0,1개월 0일,1000,90000,0,0,0,0,0,0,0,90000,3
학원,동부,예찬음악학원,"대전광역시 동구 계족로457번길 20-11 , 2층 (용전동)",장주해,042-622-8332,음악,피아노(중급),0,1개월 0일,1000,100000,0,0,0,0,0,0,0,100000,3
